ds,y,category
2016-06-13,24.0,Cardio Equipment
2016-06-14,42.0,Cardio Equipment
2016-06-15,33.0,Cardio Equipment
2016-06-16,39.0,Cardio Equipment
2016-06-17,24.0,Cardio Equipment
2016-06-18,49.0,Cardio Equipment
2016-06-19,40.0,Cardio Equipment
2016-06-20,29.0,Cardio Equipment
2016-06-21,26.0,Cardio Equipment
2016-06-22,55.0,Cardio Equipment
2016-06-23,29.0,Cardio Equipment
2016-06-24,13.0,Cardio Equipment
2016-06-25,47.0,Cardio Equipment
2016-06-26,44.0,Cardio Equipment
2016-06-27,51.0,Cardio Equipment
2016-06-28,39.0,Cardio Equipment
2016-06-29,21.0,Cardio Equipment
2016-06-30,41.0,Cardio Equipment
2016-07-01,39.0,Cardio Equipment
2016-07-02,21.0,Cardio Equipment
2016-07-03,51.0,Cardio Equipment
2016-07-04,40.0,Cardio Equipment
2016-07-05,50.0,Cardio Equipment
2016-07-06,27.0,Cardio Equipment
2016-07-07,35.0,Cardio Equipment
2016-07-08,36.0,Cardio Equipment
2016-07-09,36.0,Cardio Equipment
2016-07-10,44.0,Cardio Equipment
2016-07-11,35.0,Cardio Equipment
2016-07-12,17.0,Cardio Equipment
2016-07-13,20.0,Cardio Equipment
2016-07-14,43.0,Cardio Equipment
2016-07-15,31.0,Cardio Equipment
2016-07-16,43.0,Cardio Equipment
2016-07-17,31.0,Cardio Equipment
2016-07-18,48.0,Cardio Equipment
2016-07-19,19.0,Cardio Equipment
2016-07-20,30.0,Cardio Equipment
2016-07-21,42.0,Cardio Equipment
2016-07-22,25.0,Cardio Equipment
2016-07-23,26.0,Cardio Equipment
2016-07-24,41.0,Cardio Equipment
2016-07-25,24.0,Cardio Equipment
2016-07-26,42.0,Cardio Equipment
2016-07-27,35.0,Cardio Equipment
2016-07-28,31.0,Cardio Equipment
2016-07-29,28.0,Cardio Equipment
2016-07-30,46.0,Cardio Equipment
2016-07-31,37.0,Cardio Equipment
2016-08-01,36.0,Cardio Equipment
2016-08-02,43.0,Cardio Equipment
2016-08-03,39.0,Cardio Equipment
2016-08-04,30.0,Cardio Equipment
2016-08-05,27.0,Cardio Equipment
2016-08-06,68.0,Cardio Equipment
2016-08-07,31.0,Cardio Equipment
2016-08-08,35.0,Cardio Equipment
2016-08-09,37.0,Cardio Equipment
2016-08-10,31.0,Cardio Equipment
2016-08-11,45.0,Cardio Equipment
2016-08-12,45.0,Cardio Equipment
2016-08-13,9.0,Cardio Equipment
2016-08-14,43.0,Cardio Equipment
2016-08-15,17.0,Cardio Equipment
2016-08-16,37.0,Cardio Equipment
2016-08-17,31.0,Cardio Equipment
2016-08-18,34.0,Cardio Equipment
2016-08-19,12.0,Cardio Equipment
2016-08-20,52.0,Cardio Equipment
2016-08-21,41.0,Cardio Equipment
2016-08-22,26.0,Cardio Equipment
2016-08-23,29.0,Cardio Equipment
2016-08-24,28.0,Cardio Equipment
2016-08-25,65.0,Cardio Equipment
2016-08-26,26.0,Cardio Equipment
2016-08-27,36.0,Cardio Equipment
2016-08-28,21.0,Cardio Equipment
2016-08-29,30.0,Cardio Equipment
2016-08-30,48.0,Cardio Equipment
2016-08-31,80.0,Cardio Equipment
2016-09-01,23.0,Cardio Equipment
2016-09-02,23.0,Cardio Equipment
2016-09-03,38.0,Cardio Equipment
2016-09-04,32.0,Cardio Equipment
2016-09-05,21.0,Cardio Equipment
2016-09-06,23.0,Cardio Equipment
2016-09-07,35.0,Cardio Equipment
2016-09-08,36.0,Cardio Equipment
2016-09-09,57.0,Cardio Equipment
2016-09-10,35.0,Cardio Equipment
2016-09-11,29.0,Cardio Equipment
2016-09-12,21.0,Cardio Equipment
2016-09-13,23.0,Cardio Equipment
2016-09-14,33.0,Cardio Equipment
2016-09-15,28.0,Cardio Equipment
2016-09-16,51.0,Cardio Equipment
2016-09-17,49.0,Cardio Equipment
2016-09-18,58.0,Cardio Equipment
2016-09-19,19.0,Cardio Equipment
2016-09-20,45.0,Cardio Equipment
2016-09-21,35.0,Cardio Equipment
2016-09-22,36.0,Cardio Equipment
2016-09-23,24.0,Cardio Equipment
2016-09-24,34.0,Cardio Equipment
2016-09-25,38.0,Cardio Equipment
2016-09-26,46.0,Cardio Equipment
2016-09-27,26.0,Cardio Equipment
2016-09-28,26.0,Cardio Equipment
2016-09-29,42.0,Cardio Equipment
2016-09-30,22.0,Cardio Equipment
2016-10-01,69.0,Cardio Equipment
2016-10-02,42.0,Cardio Equipment
2016-10-03,43.0,Cardio Equipment
2016-10-04,15.0,Cardio Equipment
2016-10-05,22.0,Cardio Equipment
2016-10-06,42.0,Cardio Equipment
2016-10-07,19.0,Cardio Equipment
2016-10-08,29.0,Cardio Equipment
2016-10-09,30.0,Cardio Equipment
2016-10-10,23.0,Cardio Equipment
2016-10-11,56.0,Cardio Equipment
2016-10-12,34.0,Cardio Equipment
2016-10-13,25.0,Cardio Equipment
2016-10-14,42.0,Cardio Equipment
2016-10-15,23.0,Cardio Equipment
2016-10-16,27.0,Cardio Equipment
2016-10-17,35.0,Cardio Equipment
2016-10-18,27.0,Cardio Equipment
2016-10-19,26.0,Cardio Equipment
2016-10-20,36.0,Cardio Equipment
2016-10-21,38.0,Cardio Equipment
2016-10-22,24.0,Cardio Equipment
2016-10-23,30.0,Cardio Equipment
2016-10-24,31.0,Cardio Equipment
2016-10-25,24.0,Cardio Equipment
2016-10-26,48.0,Cardio Equipment
2016-10-27,35.0,Cardio Equipment
2016-10-28,43.0,Cardio Equipment
2016-10-29,54.0,Cardio Equipment
2016-10-30,32.0,Cardio Equipment
2016-10-31,22.0,Cardio Equipment
2016-11-01,8.0,Cardio Equipment
2016-11-02,37.0,Cardio Equipment
2016-11-03,44.0,Cardio Equipment
2016-11-04,44.0,Cardio Equipment
2016-11-05,37.0,Cardio Equipment
2016-11-06,22.0,Cardio Equipment
2016-11-07,46.0,Cardio Equipment
2016-11-08,57.0,Cardio Equipment
2016-11-09,31.0,Cardio Equipment
2016-11-10,8.0,Cardio Equipment
2016-11-11,57.0,Cardio Equipment
2016-11-12,32.0,Cardio Equipment
2016-11-13,32.0,Cardio Equipment
2016-11-14,50.0,Cardio Equipment
2016-11-15,42.0,Cardio Equipment
2016-11-16,42.0,Cardio Equipment
2016-11-17,65.0,Cardio Equipment
2016-11-18,21.0,Cardio Equipment
2016-11-19,40.0,Cardio Equipment
2016-11-20,28.0,Cardio Equipment
2016-11-21,22.0,Cardio Equipment
2016-11-22,68.0,Cardio Equipment
2016-11-23,30.0,Cardio Equipment
2016-11-24,37.0,Cardio Equipment
2016-11-25,35.0,Cardio Equipment
2016-11-26,42.0,Cardio Equipment
2016-11-27,68.0,Cardio Equipment
2016-11-28,21.0,Cardio Equipment
2016-11-29,60.0,Cardio Equipment
2016-11-30,24.0,Cardio Equipment
2016-12-01,68.0,Cardio Equipment
2016-12-02,25.0,Cardio Equipment
2016-12-03,32.0,Cardio Equipment
2016-12-04,35.0,Cardio Equipment
2016-12-05,33.0,Cardio Equipment
2016-12-06,30.0,Cardio Equipment
2016-12-07,54.0,Cardio Equipment
2016-12-08,34.0,Cardio Equipment
2016-12-09,35.0,Cardio Equipment
2016-12-10,29.0,Cardio Equipment
2016-12-11,39.0,Cardio Equipment
2016-12-12,43.0,Cardio Equipment
2016-12-13,43.0,Cardio Equipment
2016-12-14,40.0,Cardio Equipment
2016-12-15,24.0,Cardio Equipment
2016-12-16,39.0,Cardio Equipment
2016-12-17,40.0,Cardio Equipment
2016-12-18,47.0,Cardio Equipment
2016-12-19,57.0,Cardio Equipment
2016-12-20,44.0,Cardio Equipment
2016-12-21,18.0,Cardio Equipment
2016-12-22,27.0,Cardio Equipment
2016-12-23,55.0,Cardio Equipment
2016-12-24,38.0,Cardio Equipment
2016-12-25,46.0,Cardio Equipment
2016-12-26,24.0,Cardio Equipment
2016-12-27,43.0,Cardio Equipment
2016-12-28,21.0,Cardio Equipment
2016-12-29,22.0,Cardio Equipment
2016-12-30,31.0,Cardio Equipment
2016-12-31,37.0,Cardio Equipment
2017-01-01,46.0,Cardio Equipment
2017-01-02,50.0,Cardio Equipment
2017-01-03,28.0,Cardio Equipment
2017-01-04,41.0,Cardio Equipment
2017-01-05,42.0,Cardio Equipment
2017-01-06,43.0,Cardio Equipment
2017-01-07,48.0,Cardio Equipment
2017-01-08,53.0,Cardio Equipment
2017-01-09,40.0,Cardio Equipment
2017-01-10,52.0,Cardio Equipment
2017-01-11,17.0,Cardio Equipment
2017-01-12,45.0,Cardio Equipment
2017-01-13,29.0,Cardio Equipment
2017-01-14,35.0,Cardio Equipment
2017-01-15,30.0,Cardio Equipment
2017-01-16,47.0,Cardio Equipment
2017-01-17,32.0,Cardio Equipment
2017-01-18,49.0,Cardio Equipment
2017-01-19,40.0,Cardio Equipment
2017-01-20,37.0,Cardio Equipment
2017-01-21,38.0,Cardio Equipment
2017-01-22,51.0,Cardio Equipment
2017-01-23,35.0,Cardio Equipment
2017-01-24,41.0,Cardio Equipment
2017-01-25,54.0,Cardio Equipment
2017-01-26,23.0,Cardio Equipment
2017-01-27,25.0,Cardio Equipment
2017-01-28,35.0,Cardio Equipment
2017-01-29,51.0,Cardio Equipment
2017-01-30,27.0,Cardio Equipment
2017-01-31,28.0,Cardio Equipment
2017-02-01,60.0,Cardio Equipment
2017-02-02,56.0,Cardio Equipment
2017-02-03,57.0,Cardio Equipment
2017-02-04,34.0,Cardio Equipment
2017-02-05,48.0,Cardio Equipment
2017-02-06,49.0,Cardio Equipment
2017-02-07,33.0,Cardio Equipment
2017-02-08,54.0,Cardio Equipment
2017-02-09,26.0,Cardio Equipment
2017-02-10,42.0,Cardio Equipment
2017-02-11,33.0,Cardio Equipment
2017-02-12,21.0,Cardio Equipment
2017-02-13,40.0,Cardio Equipment
2017-02-14,17.0,Cardio Equipment
2017-02-15,57.0,Cardio Equipment
2017-02-16,22.0,Cardio Equipment
2017-02-17,37.0,Cardio Equipment
2017-02-18,40.0,Cardio Equipment
2017-02-19,63.0,Cardio Equipment
2017-02-20,79.0,Cardio Equipment
2017-02-21,48.0,Cardio Equipment
2017-02-22,42.0,Cardio Equipment
2017-02-23,54.0,Cardio Equipment
2017-02-24,37.0,Cardio Equipment
2017-02-25,32.0,Cardio Equipment
2017-02-26,36.0,Cardio Equipment
2017-02-27,45.0,Cardio Equipment
2017-02-28,34.0,Cardio Equipment
2017-03-01,28.0,Cardio Equipment
2017-03-02,48.0,Cardio Equipment
2017-03-03,23.0,Cardio Equipment
2017-03-04,12.0,Cardio Equipment
2017-03-05,48.0,Cardio Equipment
2017-03-06,31.0,Cardio Equipment
2017-03-07,33.0,Cardio Equipment
2017-03-08,16.0,Cardio Equipment
2017-03-09,22.0,Cardio Equipment
2017-03-10,42.0,Cardio Equipment
2017-03-11,29.0,Cardio Equipment
2017-03-12,38.0,Cardio Equipment
2017-03-13,37.0,Cardio Equipment
2017-03-14,42.0,Cardio Equipment
2017-03-15,28.0,Cardio Equipment
2017-03-16,37.0,Cardio Equipment
2017-03-17,33.0,Cardio Equipment
2017-03-18,40.0,Cardio Equipment
2017-03-19,47.0,Cardio Equipment
2017-03-20,28.0,Cardio Equipment
2017-03-21,38.0,Cardio Equipment
2017-03-22,27.0,Cardio Equipment
2017-03-23,21.0,Cardio Equipment
2017-03-24,55.0,Cardio Equipment
2017-03-25,50.0,Cardio Equipment
2017-03-26,41.0,Cardio Equipment
2017-03-27,48.0,Cardio Equipment
2017-03-28,15.0,Cardio Equipment
2017-03-29,42.0,Cardio Equipment
2017-03-30,29.0,Cardio Equipment
2017-03-31,29.0,Cardio Equipment
2017-04-01,44.0,Cardio Equipment
2017-04-02,47.0,Cardio Equipment
2017-04-03,27.0,Cardio Equipment
2017-04-04,38.0,Cardio Equipment
2017-04-05,30.0,Cardio Equipment
2017-04-06,20.0,Cardio Equipment
2017-04-07,27.0,Cardio Equipment
2017-04-08,37.0,Cardio Equipment
2017-04-09,43.0,Cardio Equipment
2017-04-10,18.0,Cardio Equipment
2017-04-11,37.0,Cardio Equipment
2017-04-12,25.0,Cardio Equipment
2017-04-13,44.0,Cardio Equipment
2017-04-14,46.0,Cardio Equipment
2017-04-15,54.0,Cardio Equipment
2017-04-16,35.0,Cardio Equipment
2017-04-17,50.0,Cardio Equipment
2017-04-18,48.0,Cardio Equipment
2017-04-19,32.0,Cardio Equipment
2017-04-20,27.0,Cardio Equipment
2017-04-21,38.0,Cardio Equipment
2017-04-22,45.0,Cardio Equipment
2017-04-23,50.0,Cardio Equipment
2017-04-24,15.0,Cardio Equipment
2017-04-25,33.0,Cardio Equipment
2017-04-26,56.0,Cardio Equipment
2017-04-27,25.0,Cardio Equipment
2017-04-28,35.0,Cardio Equipment
2017-04-29,28.0,Cardio Equipment
2017-04-30,33.0,Cardio Equipment
2017-05-01,34.0,Cardio Equipment
2017-05-02,57.0,Cardio Equipment
2017-05-03,17.0,Cardio Equipment
2017-05-04,30.0,Cardio Equipment
2017-05-05,13.0,Cardio Equipment
2017-05-06,48.0,Cardio Equipment
2017-05-07,19.0,Cardio Equipment
2017-05-08,30.0,Cardio Equipment
2017-05-09,22.0,Cardio Equipment
2017-05-10,32.0,Cardio Equipment
2017-05-11,41.0,Cardio Equipment
2017-05-12,37.0,Cardio Equipment
2017-05-13,49.0,Cardio Equipment
2017-05-14,24.0,Cardio Equipment
2017-05-15,34.0,Cardio Equipment
2017-05-16,42.0,Cardio Equipment
2017-05-17,30.0,Cardio Equipment
2017-05-18,30.0,Cardio Equipment
2017-05-19,30.0,Cardio Equipment
2017-05-20,30.0,Cardio Equipment
2017-05-21,28.0,Cardio Equipment
2017-05-22,33.0,Cardio Equipment
2017-05-23,43.0,Cardio Equipment
2017-05-24,35.0,Cardio Equipment
2017-05-25,37.0,Cardio Equipment
2017-05-26,26.0,Cardio Equipment
2017-05-27,39.0,Cardio Equipment
2017-05-28,23.0,Cardio Equipment
2017-05-29,20.0,Cardio Equipment
2017-05-30,38.0,Cardio Equipment
2017-05-31,31.0,Cardio Equipment
2017-06-01,51.0,Cardio Equipment
2017-06-02,39.0,Cardio Equipment
2017-06-03,29.0,Cardio Equipment
2017-06-04,26.0,Cardio Equipment
2017-06-05,28.0,Cardio Equipment
2017-06-06,12.0,Cardio Equipment
2017-06-07,36.0,Cardio Equipment
2017-06-08,21.0,Cardio Equipment
2017-06-09,19.0,Cardio Equipment
2017-06-10,28.0,Cardio Equipment
2017-06-11,48.0,Cardio Equipment
2017-06-12,19.0,Cardio Equipment
2017-06-13,29.0,Cardio Equipment
2017-06-14,61.0,Cardio Equipment
2017-06-15,19.0,Cardio Equipment
2017-06-16,24.0,Cardio Equipment
2017-06-17,10.0,Cardio Equipment
2017-06-18,32.0,Cardio Equipment
2017-06-19,24.0,Cardio Equipment
2017-06-20,29.0,Cardio Equipment
2017-06-21,56.0,Cardio Equipment
2017-06-22,31.0,Cardio Equipment
2017-06-23,18.0,Cardio Equipment
2017-06-24,51.0,Cardio Equipment
2017-06-25,43.0,Cardio Equipment
2017-06-26,34.0,Cardio Equipment
2017-06-27,39.0,Cardio Equipment
2017-06-28,44.0,Cardio Equipment
2017-06-29,12.0,Cardio Equipment
2017-06-30,29.0,Cardio Equipment
2017-07-01,52.0,Cardio Equipment
2017-07-02,25.0,Cardio Equipment
2017-07-03,39.0,Cardio Equipment
2017-07-04,40.0,Cardio Equipment
2017-07-05,33.0,Cardio Equipment
2017-07-06,37.0,Cardio Equipment
2017-07-07,49.0,Cardio Equipment
2017-07-08,16.0,Cardio Equipment
2017-07-09,14.0,Cardio Equipment
2017-07-10,31.0,Cardio Equipment
2017-07-11,15.0,Cardio Equipment
2017-07-12,30.0,Cardio Equipment
2017-07-13,45.0,Cardio Equipment
2017-07-14,27.0,Cardio Equipment
2017-07-15,43.0,Cardio Equipment
2017-07-16,35.0,Cardio Equipment
2017-07-17,44.0,Cardio Equipment
2017-07-18,26.0,Cardio Equipment
2017-07-19,34.0,Cardio Equipment
2017-07-20,22.0,Cardio Equipment
2017-07-21,38.0,Cardio Equipment
2017-07-22,62.0,Cardio Equipment
2017-07-23,46.0,Cardio Equipment
2017-07-24,28.0,Cardio Equipment
2017-07-25,47.0,Cardio Equipment
2017-07-26,38.0,Cardio Equipment
2017-07-27,21.0,Cardio Equipment
2017-07-28,38.0,Cardio Equipment
2017-07-29,45.0,Cardio Equipment
2017-07-30,38.0,Cardio Equipment
2017-07-31,27.0,Cardio Equipment
2017-08-01,54.0,Cardio Equipment
2017-08-02,39.0,Cardio Equipment
2017-08-03,15.0,Cardio Equipment
2017-08-04,21.0,Cardio Equipment
2017-08-05,43.0,Cardio Equipment
2017-08-06,28.0,Cardio Equipment
2017-08-07,28.0,Cardio Equipment
2017-08-08,32.0,Cardio Equipment
2017-08-09,13.0,Cardio Equipment
2017-08-10,57.0,Cardio Equipment
2017-08-11,17.0,Cardio Equipment
2017-08-12,55.0,Cardio Equipment
2017-08-13,43.0,Cardio Equipment
2017-08-14,47.0,Cardio Equipment
2017-08-15,6.0,Cardio Equipment
2017-08-16,36.0,Cardio Equipment
2017-08-17,43.0,Cardio Equipment
2017-08-18,30.0,Cardio Equipment
2017-08-19,22.0,Cardio Equipment
2017-08-20,48.0,Cardio Equipment
2017-08-21,42.0,Cardio Equipment
2017-08-22,19.0,Cardio Equipment
2017-08-23,45.0,Cardio Equipment
2017-08-24,52.0,Cardio Equipment
2017-08-25,20.0,Cardio Equipment
2017-08-26,39.0,Cardio Equipment
2017-08-27,25.0,Cardio Equipment
2017-08-28,41.0,Cardio Equipment
2017-08-29,59.0,Cardio Equipment
2017-08-30,30.0,Cardio Equipment
2017-08-31,48.0,Cardio Equipment
2017-09-01,32.0,Cardio Equipment
2017-09-02,18.0,Cardio Equipment
2017-09-03,17.0,Cardio Equipment
2017-09-04,32.0,Cardio Equipment
2017-09-05,71.0,Cardio Equipment
2017-09-06,23.0,Cardio Equipment
2017-09-07,37.0,Cardio Equipment
2017-09-08,38.0,Cardio Equipment
2017-09-09,26.0,Cardio Equipment
2017-09-10,44.0,Cardio Equipment
2017-09-11,44.0,Cardio Equipment
2017-09-12,36.0,Cardio Equipment
2017-09-13,28.0,Cardio Equipment
2017-09-14,35.0,Cardio Equipment
2017-09-15,26.0,Cardio Equipment
2017-09-16,15.0,Cardio Equipment
2017-09-17,34.0,Cardio Equipment
2017-09-18,24.0,Cardio Equipment
2017-09-19,54.0,Cardio Equipment
2017-09-20,21.0,Cardio Equipment
2017-09-21,42.0,Cardio Equipment
2017-09-22,30.0,Cardio Equipment
2017-09-23,71.0,Cardio Equipment
2017-09-24,32.0,Cardio Equipment
2017-09-25,42.0,Cardio Equipment
2017-09-26,43.0,Cardio Equipment
2017-09-27,27.0,Cardio Equipment
2017-09-28,51.0,Cardio Equipment
2017-09-29,25.0,Cardio Equipment
2017-09-30,32.0,Cardio Equipment
2017-10-01,46.0,Cardio Equipment
2017-10-02,18.0,Cardio Equipment
2015-01-01,18.0,Shop By Sport
2015-01-02,40.0,Shop By Sport
2015-01-03,36.0,Shop By Sport
2015-01-04,50.0,Shop By Sport
2015-01-05,47.0,Shop By Sport
2015-01-06,32.0,Shop By Sport
2015-01-07,32.0,Shop By Sport
2015-01-08,20.0,Shop By Sport
2015-01-09,17.0,Shop By Sport
2015-01-10,20.0,Shop By Sport
2015-01-11,32.0,Shop By Sport
2015-01-12,34.0,Shop By Sport
2015-01-13,18.0,Shop By Sport
2015-01-14,27.0,Shop By Sport
2015-01-15,34.0,Shop By Sport
2015-01-16,41.0,Shop By Sport
2015-01-17,27.0,Shop By Sport
2015-01-18,58.0,Shop By Sport
2015-01-19,23.0,Shop By Sport
2015-01-20,42.0,Shop By Sport
2015-01-21,42.0,Shop By Sport
2015-01-22,56.0,Shop By Sport
2015-01-23,40.0,Shop By Sport
2015-01-24,28.0,Shop By Sport
2015-01-25,28.0,Shop By Sport
2015-01-26,36.0,Shop By Sport
2015-01-27,28.0,Shop By Sport
2015-01-28,27.0,Shop By Sport
2015-01-29,36.0,Shop By Sport
2015-01-30,26.0,Shop By Sport
2015-01-31,37.0,Shop By Sport
2015-02-01,33.0,Shop By Sport
2015-02-02,24.0,Shop By Sport
2015-02-03,28.0,Shop By Sport
2015-02-04,43.0,Shop By Sport
2015-02-05,43.0,Shop By Sport
2015-02-06,40.0,Shop By Sport
2015-02-07,32.0,Shop By Sport
2015-02-08,20.0,Shop By Sport
2015-02-09,18.0,Shop By Sport
2015-02-10,32.0,Shop By Sport
2015-02-11,35.0,Shop By Sport
2015-02-12,21.0,Shop By Sport
2015-02-13,33.0,Shop By Sport
2015-02-14,13.0,Shop By Sport
2015-02-15,50.0,Shop By Sport
2015-02-16,29.0,Shop By Sport
2015-02-17,52.0,Shop By Sport
2015-02-18,22.0,Shop By Sport
2015-02-19,43.0,Shop By Sport
2015-02-20,26.0,Shop By Sport
2015-02-21,44.0,Shop By Sport
2015-02-22,18.0,Shop By Sport
2015-02-23,23.0,Shop By Sport
2015-02-24,18.0,Shop By Sport
2015-02-25,46.0,Shop By Sport
2015-02-26,42.0,Shop By Sport
2015-02-27,28.0,Shop By Sport
2015-02-28,45.0,Shop By Sport
2015-03-01,57.0,Shop By Sport
2015-03-02,34.0,Shop By Sport
2015-03-03,19.0,Shop By Sport
2015-03-04,49.0,Shop By Sport
2015-03-05,32.0,Shop By Sport
2015-03-06,31.0,Shop By Sport
2015-03-07,56.0,Shop By Sport
2015-03-08,33.0,Shop By Sport
2015-03-09,30.0,Shop By Sport
2015-03-10,32.0,Shop By Sport
2015-03-11,24.0,Shop By Sport
2015-03-12,26.0,Shop By Sport
2015-03-13,44.0,Shop By Sport
2015-03-14,40.0,Shop By Sport
2015-03-15,23.0,Shop By Sport
2015-03-16,22.0,Shop By Sport
2015-03-17,37.0,Shop By Sport
2015-03-18,41.0,Shop By Sport
2015-03-19,23.0,Shop By Sport
2015-03-20,20.0,Shop By Sport
2015-03-21,30.0,Shop By Sport
2015-03-22,49.0,Shop By Sport
2015-03-23,16.0,Shop By Sport
2015-03-24,30.0,Shop By Sport
2015-03-25,40.0,Shop By Sport
2015-03-26,38.0,Shop By Sport
2015-03-27,31.0,Shop By Sport
2015-03-28,52.0,Shop By Sport
2015-03-29,40.0,Shop By Sport
2015-03-30,37.0,Shop By Sport
2015-03-31,35.0,Shop By Sport
2015-04-01,33.0,Shop By Sport
2015-04-02,21.0,Shop By Sport
2015-04-03,29.0,Shop By Sport
2015-04-04,21.0,Shop By Sport
2015-04-05,38.0,Shop By Sport
2015-04-06,31.0,Shop By Sport
2015-04-07,21.0,Shop By Sport
2015-04-08,30.0,Shop By Sport
2015-04-09,33.0,Shop By Sport
2015-04-10,57.0,Shop By Sport
2015-04-11,31.0,Shop By Sport
2015-04-12,26.0,Shop By Sport
2015-04-13,31.0,Shop By Sport
2015-04-14,38.0,Shop By Sport
2015-04-15,28.0,Shop By Sport
2015-04-16,18.0,Shop By Sport
2015-04-17,39.0,Shop By Sport
2015-04-18,26.0,Shop By Sport
2015-04-19,29.0,Shop By Sport
2015-04-20,22.0,Shop By Sport
2015-04-21,20.0,Shop By Sport
2015-04-22,28.0,Shop By Sport
2015-04-23,30.0,Shop By Sport
2015-04-24,40.0,Shop By Sport
2015-04-25,12.0,Shop By Sport
2015-04-26,22.0,Shop By Sport
2015-04-27,39.0,Shop By Sport
2015-04-28,31.0,Shop By Sport
2015-04-29,51.0,Shop By Sport
2015-04-30,37.0,Shop By Sport
2015-05-01,50.0,Shop By Sport
2015-05-02,28.0,Shop By Sport
2015-05-03,27.0,Shop By Sport
2015-05-04,30.0,Shop By Sport
2015-05-05,35.0,Shop By Sport
2015-05-06,47.0,Shop By Sport
2015-05-07,42.0,Shop By Sport
2015-05-08,30.0,Shop By Sport
2015-05-09,24.0,Shop By Sport
2015-05-10,25.0,Shop By Sport
2015-05-11,29.0,Shop By Sport
2015-05-12,16.0,Shop By Sport
2015-05-13,37.0,Shop By Sport
2015-05-14,35.0,Shop By Sport
2015-05-15,34.0,Shop By Sport
2015-05-16,31.0,Shop By Sport
2015-05-17,38.0,Shop By Sport
2015-05-18,18.0,Shop By Sport
2015-05-19,33.0,Shop By Sport
2015-05-20,25.0,Shop By Sport
2015-05-21,21.0,Shop By Sport
2015-05-22,35.0,Shop By Sport
2015-05-23,23.0,Shop By Sport
2015-05-24,30.0,Shop By Sport
2015-05-25,41.0,Shop By Sport
2015-05-26,33.0,Shop By Sport
2015-05-27,31.0,Shop By Sport
2015-05-28,38.0,Shop By Sport
2015-05-29,10.0,Shop By Sport
2015-05-30,50.0,Shop By Sport
2015-05-31,21.0,Shop By Sport
2015-06-01,19.0,Shop By Sport
2015-06-02,34.0,Shop By Sport
2015-06-03,32.0,Shop By Sport
2015-06-04,40.0,Shop By Sport
2015-06-05,25.0,Shop By Sport
2015-06-06,38.0,Shop By Sport
2015-06-07,24.0,Shop By Sport
2015-06-08,23.0,Shop By Sport
2015-06-09,8.0,Shop By Sport
2015-06-10,19.0,Shop By Sport
2015-06-11,38.0,Shop By Sport
2015-06-12,33.0,Shop By Sport
2015-06-13,15.0,Shop By Sport
2015-06-14,34.0,Shop By Sport
2015-06-15,30.0,Shop By Sport
2015-06-16,56.0,Shop By Sport
2015-06-17,34.0,Shop By Sport
2015-06-18,29.0,Shop By Sport
2015-06-19,27.0,Shop By Sport
2015-06-20,21.0,Shop By Sport
2015-06-21,36.0,Shop By Sport
2015-06-22,23.0,Shop By Sport
2015-06-23,29.0,Shop By Sport
2015-06-24,35.0,Shop By Sport
2015-06-25,18.0,Shop By Sport
2015-06-26,31.0,Shop By Sport
2015-06-27,18.0,Shop By Sport
2015-06-28,46.0,Shop By Sport
2015-06-29,46.0,Shop By Sport
2015-06-30,38.0,Shop By Sport
2015-07-01,40.0,Shop By Sport
2015-07-02,29.0,Shop By Sport
2015-07-03,29.0,Shop By Sport
2015-07-04,32.0,Shop By Sport
2015-07-05,44.0,Shop By Sport
2015-07-06,21.0,Shop By Sport
2015-07-07,18.0,Shop By Sport
2015-07-08,47.0,Shop By Sport
2015-07-09,47.0,Shop By Sport
2015-07-10,44.0,Shop By Sport
2015-07-11,19.0,Shop By Sport
2015-07-12,34.0,Shop By Sport
2015-07-13,13.0,Shop By Sport
2015-07-14,47.0,Shop By Sport
2015-07-15,37.0,Shop By Sport
2015-07-16,23.0,Shop By Sport
2015-07-17,15.0,Shop By Sport
2015-07-18,23.0,Shop By Sport
2015-07-19,22.0,Shop By Sport
2015-07-20,10.0,Shop By Sport
2015-07-21,68.0,Shop By Sport
2015-07-22,44.0,Shop By Sport
2015-07-23,22.0,Shop By Sport
2015-07-24,30.0,Shop By Sport
2015-07-25,46.0,Shop By Sport
2015-07-26,41.0,Shop By Sport
2015-07-27,19.0,Shop By Sport
2015-07-28,36.0,Shop By Sport
2015-07-29,16.0,Shop By Sport
2015-07-30,18.0,Shop By Sport
2015-07-31,13.0,Shop By Sport
2015-08-01,30.0,Shop By Sport
2015-08-02,50.0,Shop By Sport
2015-08-03,23.0,Shop By Sport
2015-08-04,27.0,Shop By Sport
2015-08-05,43.0,Shop By Sport
2015-08-06,12.0,Shop By Sport
2015-08-07,34.0,Shop By Sport
2015-08-08,34.0,Shop By Sport
2015-08-09,29.0,Shop By Sport
2015-08-10,50.0,Shop By Sport
2015-08-11,44.0,Shop By Sport
2015-08-12,41.0,Shop By Sport
2015-08-13,30.0,Shop By Sport
2015-08-14,17.0,Shop By Sport
2015-08-15,29.0,Shop By Sport
2015-08-16,27.0,Shop By Sport
2015-08-17,38.0,Shop By Sport
2015-08-18,42.0,Shop By Sport
2015-08-19,32.0,Shop By Sport
2015-08-20,24.0,Shop By Sport
2015-08-21,35.0,Shop By Sport
2015-08-22,52.0,Shop By Sport
